is_canceled,deposit_type,lead_time,country,price,total_of_special_requests,arrival_date_day_of_month,arrival_date_week_number,market_segment,previous_cancellations
0,0,203,167,165.0,0,25,21,4,0
0,0,104,42,482.75,1,28,18,6,0
0,0,152,33,52.0,1,25,12,6,0
0,0,284,133,300.0900000000001,2,17,24,6,0
0,0,204,54,291.0,0,9,41,5,0
0,0,24,42,595.0,0,7,19,4,0
0,0,30,54,321.6,1,29,5,6,0
0,0,7,57,260.34000000000003,1,28,5,6,0
0,0,21,57,280.0,1,21,21,6,0
0,0,114,49,736.0,0,15,33,3,0
0,0,251,57,685.0,1,15,38,6,0
0,0,0,133,48.0,1,26,44,6,0
0,0,3,79,224.0,1,21,21,5,0
0,0,168,54,261.0,0,13,33,6,0
0,0,102,42,218.0,0,16,42,5,0
0,0,37,54,572.4,2,26,27,6,0
0,0,58,133,150.0,0,15,11,5,0
0,0,33,49,572.4000000000002,0,3,36,6,0
0,0,185,42,170.0,0,18,17,4,0
0,0,50,133,108.1,2,3,1,6,0
0,0,8,49,285.0,2,18,34,6,0
0,0,17,79,886.55,0,19,8,6,0
0,0,1,133,130.0,0,28,31,2,0
0,0,4,131,280.0,0,2,18,5,0
0,0,191,54,396.0,0,3,23,5,0
0,0,0,133,180.0,0,11,32,3,0
0,0,57,57,283.5,2,10,41,6,0
0,0,7,133,56.0,1,2,1,6,0
0,0,98,82,280.0,0,23,48,4,0
0,0,31,28,421.8,2,18,20,6,0
0,0,2,54,154.0,0,20,39,5,0
0,0,18,133,261.0,1,18,4,3,0
0,0,83,42,240.3,0,1,18,5,0
0,0,5,57,112.0,1,7,10,6,0
0,0,19,133,360.36,2,3,19,6,0
0,0,1,5,307.7,0,9,33,3,0
0,0,136,49,252.0,0,24,13,5,0
0,0,53,137,311.44,2,29,49,6,0
0,0,192,147,190.0,0,24,26,5,0
0,0,114,133,820.0,0,8,32,6,0
0,0,68,79,289.7999999999999,1,30,45,6,0
0,0,3,133,130.0,1,11,2,6,0
0,0,22,24,263.34000000000003,2,21,43,6,0
0,0,238,42,352.0,1,21,21,6,0
0,0,233,137,725.9,2,2,27,5,0
0,0,3,133,58.0,0,2,49,3,0
0,0,351,133,476.0,0,8,14,4,0
0,0,1,49,120.0,2,13,42,6,0
0,0,41,133,168.0,1,12,33,4,0
0,0,22,49,240.0,0,8,50,4,0
0,0,141,33,90.0,0,20,39,5,0
0,0,136,28,181.8,0,26,35,6,0
0,0,57,152,253.8,0,7,37,3,0
0,0,37,79,181.8,1,22,43,6,0
0,0,24,133,170.63,0,17,38,3,0
0,0,3,79,98.0,2,30,5,3,0
0,0,13,133,96.0,1,31,6,6,0
0,0,0,133,65.0,0,26,44,2,0
0,0,85,57,396.9,0,9,23,5,0
0,0,107,57,460.02,1,14,38,6,0
0,0,12,79,80.0,0,14,12,6,0
0,0,288,133,245.01,0,5,19,4,0
0,0,32,167,230.4,1,14,7,6,0
0,0,0,133,303.0,0,19,4,6,0
0,0,11,133,308.0,1,28,30,3,0
0,0,15,167,120.0,1,5,18,6,0
0,0,225,57,350.1,1,19,33,3,0
0,0,55,57,246.6,2,3,36,6,0
0,0,43,133,246.0,0,16,33,3,0
0,0,219,42,594.0,2,30,31,6,0
0,0,40,133,256.0,1,6,37,3,0
0,0,44,14,197.6,2,22,48,6,0
0,0,89,57,185.6,1,25,9,6,0
0,0,21,42,414.0,1,11,24,6,0
0,0,140,57,54.0,1,2,49,6,0
0,0,84,70,448.2000000000001,3,27,40,6,0
0,0,18,54,703.7800000000002,2,22,8,6,0
0,0,10,167,207.0,2,8,2,4,0
0,0,150,121,213.0,0,18,4,5,0
0,0,70,57,297.16,1,29,13,6,0
0,0,139,49,540.0,1,9,24,5,0
0,0,165,74,311.5,0,29,40,5,0
0,0,72,57,1045.8,0,12,38,6,0
0,0,159,54,70.0,0,13,7,5,0
0,0,23,49,506.4,0,13,33,5,0
0,0,20,49,403.0,2,16,34,6,0
0,0,140,133,195.0,0,18,47,4,0
0,0,58,152,356.4,2,23,17,5,0
0,0,128,152,585.0,1,26,26,6,0
0,0,11,133,75.0,0,2,6,5,0
0,0,35,133,214.2,1,27,14,6,0
0,0,34,133,660.0,2,7,23,6,0
0,0,301,42,230.0,1,30,31,5,0
0,0,44,54,374.0,1,16,47,6,0
0,0,0,133,96.0,1,25,9,3,0
0,0,5,147,265.2,2,14,51,6,0
0,0,95,167,805.0,0,19,33,5,0
0,0,85,24,189.6,1,6,2,6,0
0,0,312,44,310.5,1,9,28,6,0
0,0,8,44,227.42,1,9,37,3,0
0,0,289,57,427.77,0,3,22,5,0
0,0,98,152,265.8,2,4,19,6,0
0,0,226,133,153.0,1,22,30,4,0
0,0,219,57,618.8000000000002,2,25,40,5,0
0,0,40,133,432.0,0,13,38,4,0
0,0,188,14,558.9000000000002,1,16,29,6,0
0,0,234,42,596.7,1,9,37,6,0
0,0,57,133,296.46,0,15,29,4,0
0,0,165,133,546.0,0,30,53,4,0
0,0,189,54,195.0,0,19,21,4,0
0,0,208,42,183.0,0,24,21,4,0
0,0,15,24,496.5,1,18,34,6,0
0,0,102,74,360.0,0,24,17,4,0
0,0,17,133,417.0,1,16,29,3,0
0,0,50,57,431.55,2,1,40,5,0
0,0,4,133,135.0,0,4,15,3,0
0,0,131,133,528.6999999999998,1,17,25,6,0
0,0,39,49,192.0,0,23,43,3,0
0,0,57,28,206.0,1,4,10,4,0
0,0,0,64,131.0,0,6,15,2,0
0,0,117,14,400.5,0,21,34,5,0
0,0,178,133,675.0,2,25,31,3,0
0,0,321,133,156.0,4,30,49,6,1
0,0,194,131,913.85,0,1,32,5,0
0,0,20,57,270.0,0,22,22,5,0
0,0,66,133,278.1,1,1,14,6,0
0,0,203,54,476.0,3,27,13,6,0
0,0,0,54,48.0,0,27,48,6,0
0,0,86,57,306.0,1,26,21,3,0
0,0,51,57,312.48,0,26,48,6,0
0,0,35,14,271.8,1,15,34,6,0
0,0,45,57,574.0,0,21,12,3,0
0,0,63,57,353.6,2,17,47,6,0
0,0,29,133,220.0,0,20,21,3,0
0,0,1,133,287.01,1,27,4,6,0
0,0,86,133,120.0,0,30,26,2,0
0,0,0,133,68.0,0,22,8,6,0
0,0,110,14,360.0,0,19,20,6,0
0,0,124,152,300.0,0,22,43,4,0
0,0,12,54,107.0,1,25,44,6,0
0,0,4,24,66.0,1,20,48,3,0
0,0,1,133,60.0,0,22,48,2,0
0,0,4,137,489.92,1,29,53,6,0
0,0,70,24,288.9,1,4,15,6,0
0,0,140,133,195.0,0,18,47,4,0
0,0,30,28,620.01,1,21,25,6,0
0,0,158,28,920.5,1,28,27,3,0
0,0,26,138,788.0,3,27,35,6,0
0,0,0,131,119.0,0,9,15,3,0
0,0,23,133,162.0,1,23,17,6,0
0,0,191,133,580.8,1,12,25,6,0
0,0,138,11,320.0,0,19,12,3,0
0,0,79,121,697.5,0,11,29,6,0
0,0,20,54,104.0,0,17,4,3,0
0,0,14,49,458.0,0,2,1,3,0
0,0,1,57,88.0,1,13,25,6,0
0,0,83,49,124.0,0,23,39,4,0
0,0,304,42,328.0,1,20,34,6,0
0,0,0,133,140.0,0,24,30,3,0
0,0,7,133,32.0,0,21,47,2,0
0,0,15,133,81.0,0,19,8,2,0
0,0,31,57,109.8,1,22,52,6,0
0,0,17,49,97.0,2,24,8,6,0
0,0,69,133,257.01,0,25,44,4,0
0,0,3,133,131.19,1,3,49,6,0
0,0,21,42,108.0,1,24,30,6,0
0,0,0,133,121.0,0,17,25,3,0
0,0,336,57,240.0,0,15,38,4,0
0,0,296,79,468.0,1,21,39,5,0
0,0,136,49,340.2000000000001,0,24,13,5,0
0,0,0,133,61.0,0,10,50,3,0
0,0,31,167,89.3,1,5,6,6,0
0,0,31,133,475.0,1,15,21,2,0
0,0,12,52,260.0,0,20,43,2,0
0,0,68,133,200.0,0,5,14,4,0
0,0,348,133,560.64,2,15,34,6,0
0,0,0,133,124.0,0,8,37,3,0
0,0,26,133,622.0,0,31,36,3,0
0,0,1,54,137.0,2,17,34,6,0
0,0,33,133,492.0,0,11,28,6,0
0,0,23,133,35.0,0,25,4,2,0
0,0,4,74,62.4,0,6,10,6,0
0,0,308,122,234.9,2,23,48,6,0
0,0,219,122,428.4,2,4,27,6,0
0,0,135,11,382.5,3,1,31,6,0
0,0,118,57,694.96,0,3,36,5,0
0,0,31,79,208.5,1,6,6,6,0
0,0,52,167,145.52,2,7,37,6,0
0,0,8,11,270.0,1,23,12,4,0
0,0,55,133,104.0,0,6,15,5,0
0,0,18,57,810.0,2,28,35,5,0
0,0,0,54,268.0,1,11,6,3,0
0,0,7,54,82.4,1,17,12,5,0
0,0,16,49,705.5999999999998,1,5,36,5,0
0,0,29,54,111.6,2,4,45,6,0
0,0,72,74,306.0,0,24,18,3,0
0,0,298,42,240.0,0,14,15,5,0
0,0,4,133,240.0,1,7,7,6,0
0,0,134,133,75.0,0,25,8,4,0
0,0,128,57,323.0,1,26,27,6,0
0,0,56,57,304.9,1,10,50,6,0
0,0,85,74,498.4,1,16,38,5,0
0,0,154,14,640.0,0,18,30,6,0
0,0,69,121,442.0,1,23,17,6,0
0,0,117,79,1067.01,0,29,35,5,0
0,0,166,57,403.2,0,27,35,5,0
0,0,66,74,357.0,2,19,43,6,0
0,0,181,54,144.0,0,19,12,5,0
0,0,123,57,303.1,1,6,41,6,0
0,0,161,74,499.5,0,28,17,6,0
0,0,0,33,402.0,2,23,13,6,0
0,0,26,133,65.0,1,2,1,3,0
0,0,5,133,142.0,1,6,15,6,0
0,0,1,133,43.0,1,1,10,6,0
0,0,286,11,396.0,1,11,20,4,0
0,0,11,133,416.0,0,5,49,4,0
0,0,133,57,457.52,0,17,21,5,0
0,0,39,14,212.0,0,15,7,6,0
0,0,47,54,375.0,0,6,10,5,0
0,0,8,167,540.0,1,2,18,6,0
0,0,75,133,65.0,0,9,50,2,0
0,0,191,57,784.6999999999998,0,11,32,5,0
0,0,48,42,178.6,0,11,7,6,0
0,0,117,93,152.0,0,29,10,5,0
0,0,1,133,60.0,0,19,47,3,0
0,0,57,54,315.9,1,5,15,6,0
0,0,0,133,122.0,0,16,16,3,0
0,0,12,133,84.86,2,21,3,6,0
0,0,63,49,504.9,0,9,33,6,0
0,0,42,49,543.6,1,18,30,6,0
0,0,0,49,75.2,0,3,19,6,0
0,0,1,54,278.0,1,4,28,6,0
0,0,164,133,200.0,0,2,40,5,0
0,0,24,74,360.4,2,6,1,6,0
0,0,164,133,200.0,0,2,40,5,0
0,0,7,133,97.0,0,8,11,5,0
0,0,20,133,150.0,1,30,22,2,1
0,0,1,49,232.0,1,10,41,5,0
0,0,205,28,286.5,1,20,43,6,0
0,0,10,133,153.0,1,20,34,6,0
0,0,342,74,216.0,0,29,40,4,0
0,0,102,54,549.0,1,21,21,6,0
0,0,5,172,75.0,3,9,6,3,0
0,0,124,79,1035.0,3,20,34,6,0
0,0,39,42,174.0,0,14,33,5,0
0,0,93,57,198.0,0,18,20,5,0
0,0,44,79,294.0,0,2,1,4,0
0,0,1,133,48.0,1,4,10,6,0
0,0,107,133,260.0,1,10,24,5,0
0,0,320,42,230.0,1,18,34,5,0
0,0,82,152,418.0,0,30,14,6,0
0,0,134,133,75.0,0,25,8,4,0
0,0,118,131,330.0,0,6,24,5,0
0,0,69,54,243.0,3,21,16,6,0
0,0,33,137,1078.0,1,30,31,5,0
0,0,45,49,204.0,0,5,49,4,0
0,0,57,167,600.0,1,5,27,6,0
0,0,126,42,702.0,0,26,21,6,0
0,0,85,49,356.0,2,20,29,6,0
0,0,216,28,885.5999999999998,0,11,19,6,0
0,0,55,54,150.0,0,6,37,4,0
0,0,1,133,36.96,0,8,50,6,0
0,0,34,54,500.0,3,19,12,6,0
0,0,24,122,459.69,1,7,46,6,0
0,0,172,42,75.6,0,7,27,5,0
0,0,203,57,437.36,0,11,37,5,0
0,0,267,121,379.8,1,29,13,6,0
0,0,3,133,39.0,0,2,1,5,0
0,0,336,57,272.0,0,15,38,4,0
0,0,5,57,488.94999999999993,1,11,42,6,0
0,0,2,70,520.0,2,3,6,6,0
0,0,72,78,257.01,0,28,44,4,0
0,0,112,167,126.0,0,26,21,6,0
0,0,92,54,299.2,1,16,7,6,0
0,0,2,133,89.0,2,9,20,6,0
0,0,133,122,364.5,1,9,24,6,0
0,0,7,54,322.0,1,7,15,3,0
0,0,68,54,240.9,0,26,9,6,0
0,0,64,28,260.0,0,17,21,2,0
0,0,270,131,448.88,0,28,26,6,0
0,0,57,122,182.7,0,12,11,5,0
0,0,300,74,669.1999999999998,1,4,23,6,0
0,0,273,133,609.52,1,23,34,3,0
0,0,45,49,204.0,0,5,49,4,0
0,0,14,46,200.0,0,15,42,5,0
0,0,79,14,85.0,0,26,4,4,0
0,0,5,133,276.0,0,12,42,4,0
0,0,7,79,456.0,0,19,38,3,0
0,0,180,133,200.0,1,2,19,5,0
0,0,111,57,1036.0,0,27,35,5,0
0,0,59,42,323.0,0,4,15,5,0
0,0,53,42,216.0,1,17,43,6,0
0,0,20,133,130.0,0,1,1,4,0
0,0,1,54,225.0,1,17,25,5,0
0,0,0,133,139.0,0,2,27,3,0
0,0,111,78,190.0,1,3,14,4,0
0,0,34,54,274.0,0,10,28,3,0
0,0,1,169,46.4,2,22,48,6,0
0,0,72,121,201.66,1,31,14,6,0
0,0,1,133,134.0,0,9,37,2,0
0,0,0,5,137.0,0,8,28,3,0
0,0,4,167,393.28,0,15,21,2,0
0,0,189,42,868.0,2,12,20,6,0
0,0,59,57,221.19,0,28,53,3,0
0,0,225,57,186.0,0,26,22,4,0
0,0,268,14,351.0,2,22,25,6,0
0,0,110,30,50.0,0,13,11,4,0
0,0,5,79,290.0,0,5,23,6,0
0,0,26,42,676.0,2,7,33,6,0
0,0,257,133,203.0,0,1,27,5,0
0,0,1,42,143.4,0,27,5,6,0
0,0,13,54,499.2000000000001,1,21,21,6,0
0,0,11,133,180.0,1,18,34,6,0
0,0,243,57,195.54,0,20,29,6,0
0,0,7,133,43.0,1,26,4,6,0
0,0,0,79,80.0,1,14,11,6,0
0,0,0,133,175.0,0,4,14,3,0
0,0,155,28,361.25,0,8,28,5,0
0,0,149,166,356.4,1,7,19,5,0
0,0,70,54,380.7000000000001,0,9,24,6,0
0,0,7,14,188.0,0,2,9,4,0
0,0,28,49,130.0,0,29,44,5,0
0,0,56,54,204.0,1,4,14,6,0
0,0,61,49,248.0,0,5,36,4,0
0,0,26,133,90.0,0,14,7,5,0
0,0,4,74,126.0,0,15,3,6,0
0,0,71,49,241.2,0,28,31,6,0
0,0,115,57,296.0,3,23,25,6,0
0,0,3,133,75.0,0,19,51,6,0
0,0,50,52,990.0,3,16,43,6,0
0,0,93,54,237.0,1,8,41,6,0
0,0,18,57,474.0,2,16,43,6,0
0,0,156,121,402.52,0,7,28,6,0
0,0,24,133,76.5,2,13,7,3,0
0,0,0,133,42.0,0,11,16,2,0
0,0,11,54,100.0,0,19,8,6,0
0,0,61,79,513.0,1,21,16,6,0
0,0,55,14,240.0,0,17,47,5,0
0,0,66,49,69.3,1,18,30,6,0
0,0,31,121,907.2,1,23,35,6,0
0,0,177,44,701.4699999999998,0,16,16,3,0
0,0,12,14,95.0,0,19,17,6,0
0,0,4,133,208.0,1,13,46,3,0
0,0,153,42,279.0,1,5,18,6,0
0,0,82,49,133.2,0,7,50,4,0
0,0,12,133,248.0,0,18,29,4,0
0,0,50,54,156.0,1,14,3,5,0
0,0,11,133,108.0,0,1,6,2,0
0,0,34,42,178.0,0,10,28,5,0
0,0,95,11,196.0,0,20,17,4,0
0,0,16,83,408.0,2,29,53,6,0
0,0,76,54,362.7000000000001,2,10,46,6,0
0,0,5,133,39.0,1,9,2,6,0
0,0,252,57,537.6,0,22,16,4,0
0,0,2,133,262.0,1,6,6,3,0
0,0,288,54,245.01,0,5,19,4,0
0,0,2,54,467.0,1,5,6,6,0
0,0,7,42,129.0,1,17,8,6,0
0,0,64,57,340.0,0,10,20,5,0
0,0,273,133,174.0,0,17,29,5,0
0,0,87,145,137.7,2,17,30,6,0
0,0,62,54,225.0,1,7,11,6,0
0,0,0,49,96.0,0,31,44,3,0
0,0,36,79,822.0,0,19,30,3,0
0,0,44,54,707.4000000000002,1,28,27,6,0
0,0,9,133,391.0,0,24,43,3,0
0,0,88,167,595.0,1,3,36,5,0
0,0,1,79,340.0,2,10,33,6,0
0,0,3,133,425.44,1,25,26,6,0
0,0,95,14,612.0,2,27,21,6,0
0,0,98,73,225.0,1,23,48,4,0
0,0,175,79,252.0,1,27,21,6,0
0,0,0,1,67.0,1,17,7,6,0
0,0,25,24,288.0,1,13,28,6,0
0,0,21,11,186.0,1,23,13,4,0
0,0,9,28,95.0,0,20,43,2,0
0,0,3,133,39.6,0,26,9,6,0
0,0,33,57,322.0,0,27,44,6,0
0,0,76,49,496.8,1,5,50,6,0
0,0,4,133,90.0,0,26,17,2,0
0,0,76,42,228.69,2,25,17,6,0
0,0,64,79,260.0,0,17,21,2,0
0,0,10,79,342.0,0,18,43,3,0
0,0,125,167,450.0,2,9,32,3,0
0,0,265,42,230.0,1,24,26,5,0
0,0,110,42,324.9,0,11,29,6,0
0,0,7,49,444.0,0,23,13,6,0
0,0,44,133,192.6,0,18,25,5,0
0,0,104,54,405.0,0,2,22,6,0
0,0,202,54,468.0,0,26,34,6,0
0,0,71,133,234.8,0,31,14,6,0
0,0,3,133,43.0,0,28,49,5,0
0,0,8,167,149.0,3,15,38,6,0
0,0,18,101,412.71,1,11,38,6,0
0,0,23,74,552.9,0,29,35,5,0
0,0,98,54,604.8,0,17,24,6,0
0,0,35,14,394.2000000000001,1,5,15,6,0
0,0,2,37,580.0,2,14,38,6,0
0,0,41,33,524.8,0,14,33,6,0
0,0,16,14,315.0,2,13,38,6,0
0,0,0,133,48.0,1,2,5,3,0
0,0,0,133,55.0,0,21,9,3,0
0,0,140,74,397.8,0,15,29,6,0
0,0,76,57,889.98,5,20,21,6,0
0,0,0,133,89.0,0,17,51,3,0
0,0,76,167,375.3,1,27,40,6,0
0,0,95,54,775.0,1,12,32,6,0
0,0,141,57,518.4,1,14,38,6,0
0,0,73,57,79.2,2,12,46,6,0
0,0,30,133,378.84,2,1,32,6,0
0,0,6,133,85.0,1,12,3,6,0
0,0,5,133,85.0,0,14,51,3,0
0,0,0,70,60.87,1,21,43,6,0
0,0,95,133,420.0,0,21,21,3,0
0,0,9,167,420.0,3,19,20,6,0
0,0,4,133,144.8,0,20,21,5,0
0,0,71,49,567.0,0,12,33,6,0
0,0,9,133,98.0,2,3,27,6,0
0,0,0,49,38.0,0,13,3,3,0
0,0,22,70,150.0,1,3,45,5,0
0,0,85,42,375.0,0,30,40,5,0
0,0,0,49,89.0,0,27,14,6,0
0,0,1,133,25.0,0,14,3,5,0
0,0,25,101,46.4,3,22,52,6,0
0,0,132,54,366.32,1,30,26,6,0
0,0,40,133,85.0,1,7,19,3,0
0,0,158,14,178.5,1,5,41,6,0
0,0,154,57,374.4,1,10,29,6,0
0,0,78,14,323.0,0,5,19,5,0
0,0,4,133,310.0,0,29,35,5,0
0,0,1,133,101.0,1,17,51,3,0
0,0,156,105,403.75,1,14,2,6,0
0,0,0,133,70.0,0,12,46,3,1
0,0,292,133,230.0,0,21,30,5,0
0,0,59,54,256.5,0,8,20,5,0
0,0,42,14,142.2,1,11,11,6,0
0,0,68,57,785.4,1,6,15,6,0
0,0,23,131,98.0,0,8,15,6,0
0,0,51,54,225.0,0,9,46,5,0
0,0,164,33,237.6,0,12,25,5,0
0,0,6,133,638.0,1,18,29,6,0
0,0,1,133,75.0,2,4,9,3,1
0,0,72,167,237.6,2,15,11,3,0
0,0,83,74,950.05,2,9,28,6,0
0,0,28,133,489.6,1,9,2,5,0
0,0,45,42,240.9,1,25,9,6,0
0,0,50,49,507.6,2,17,11,6,0
0,0,0,131,306.0,1,7,32,6,0
0,0,131,42,495.0,2,23,17,6,0
0,0,137,74,306.0,1,11,15,6,0
0,0,58,54,348.2999999999999,1,17,25,6,0
0,0,61,133,343.07,1,27,44,5,0
0,0,90,24,378.0,0,11,24,6,0
0,0,60,57,182.0,0,16,3,5,0
0,0,0,49,98.0,0,2,27,3,0
0,0,47,57,336.0,2,28,13,5,0
0,0,25,54,187.92,0,26,52,6,0
0,0,43,74,822.0,2,27,35,6,0
0,0,25,57,850.5,2,6,32,5,0
0,0,23,79,327.0,0,2,1,5,0
0,0,14,138,510.0,1,19,8,6,0
0,0,125,74,497.25,0,12,16,6,0
0,0,34,133,240.0,0,1,49,2,0
0,0,52,167,401.2,1,12,11,6,0
0,0,55,133,885.0,1,20,30,6,0
0,0,16,5,120.0,0,27,4,4,0
0,0,21,79,190.96,1,26,44,6,0
0,0,127,24,486.0,0,19,25,6,0
0,0,39,133,78.0,0,8,20,5,0
0,0,24,133,69.0,0,14,47,3,1
0,0,2,133,75.0,0,27,44,2,0
0,0,2,133,89.0,0,18,17,6,0
0,0,51,133,430.0,0,12,11,3,0
0,0,321,74,563.2199999999998,1,5,23,6,0
0,0,191,57,850.5,2,20,34,5,0
0,0,79,133,190.0,0,24,26,5,0
0,0,275,74,694.68,3,3,22,3,0
0,0,22,57,373.59,1,8,41,6,0
0,0,35,42,150.0,1,28,49,4,0
0,0,4,79,140.0,0,10,2,4,0
0,0,328,57,362.95,1,20,39,5,0
0,0,189,54,195.0,0,19,21,4,0
0,0,55,133,87.0,0,6,15,5,0
0,0,27,42,95.0,1,19,16,5,0
0,0,322,57,768.0,1,28,31,6,0
0,0,2,167,120.0,1,2,23,3,0
0,0,112,133,198.0,1,6,19,3,0
0,0,0,133,70.0,1,4,9,3,0
0,0,129,74,443.52,0,14,20,5,0
0,0,8,49,263.07,2,11,2,6,0
0,0,4,133,68.8,0,14,12,6,0
0,0,13,131,139.0,2,9,37,6,0
0,0,0,79,333.99,1,22,13,6,0
0,0,71,14,522.0,2,13,19,6,0
0,0,10,121,720.0,1,19,43,6,0
0,0,10,133,490.4,0,31,36,5,0
0,0,16,133,912.6,0,9,37,3,0
0,0,15,10,621.99,1,4,31,3,0
0,0,130,74,221.4,1,21,43,6,0
0,0,98,79,313.4,1,14,34,6,0
0,0,230,10,488.75,2,1,36,3,0
0,0,60,14,953.7,1,15,34,3,0
0,0,154,167,127.8,0,25,40,3,0
0,0,8,49,80.0,0,9,32,2,0
0,0,120,42,403.75,3,18,25,5,0
0,0,4,79,283.5,0,8,32,5,0
0,0,3,133,237.99,2,13,2,3,0
0,0,316,11,330.0,0,26,22,4,0
0,0,121,74,387.6,1,6,28,5,0
0,0,119,160,220.0,0,7,24,5,0
0,0,0,11,105.0,2,7,27,6,0
0,0,12,121,760.0,1,29,18,6,0
0,0,54,57,184.8,4,18,39,6,0
0,0,17,133,221.36,0,20,29,6,0
0,0,10,79,510.0,0,21,8,6,0
0,0,147,122,414.8,2,1,27,6,0
0,0,63,24,180.0,1,2,36,4,0
0,0,73,57,120.0,0,17,7,2,0
0,0,0,133,84.0,0,22,22,2,0
0,0,144,28,162.16,0,25,31,6,0
0,0,8,133,159.0,0,15,38,3,0
0,0,0,54,359.56,1,5,50,6,0
0,0,194,133,327.28,1,10,29,6,0
0,0,2,133,85.0,0,13,42,5,0
0,0,63,57,361.25,3,27,44,6,0
0,0,151,54,225.0,0,17,7,5,0
0,0,55,133,531.1999999999998,0,11,38,6,0
0,0,5,78,408.0,1,21,17,6,0
0,0,1,133,485.8,0,4,1,6,0
0,0,2,133,45.0,0,14,16,2,0
0,0,30,54,637.95,1,12,7,3,0
0,0,50,167,108.0,1,17,43,6,0
0,0,25,133,168.0,0,27,31,4,0
0,0,5,57,44.66,1,14,12,6,0
0,0,238,133,849.8000000000002,0,20,34,5,0
0,0,291,79,117.0,0,21,39,5,0
0,0,75,57,366.0,2,12,7,6,0
0,0,20,33,99.0,1,29,31,6,0
0,0,77,133,84.0,1,9,41,3,0
0,0,0,133,154.0,0,19,29,3,0
0,0,84,57,648.0,1,20,20,6,0
0,0,253,57,324.8,1,17,21,5,0
0,0,92,133,260.0,0,7,41,5,0
0,0,1,49,89.0,0,9,11,3,0
0,0,4,121,195.0,1,22,4,6,0
0,0,56,24,126.0,2,6,46,6,0
0,0,5,57,85.0,0,13,16,3,0
0,0,201,79,364.5,1,25,35,6,0
0,0,1,133,200.0,1,21,35,3,0
0,0,0,133,97.32,0,23,17,6,0
0,0,4,133,37.0,0,12,42,5,0
0,0,248,24,305.0,1,3,18,6,0
0,0,256,74,218.2,2,20,25,6,0
0,0,83,133,130.71,2,23,52,6,0
0,0,0,11,543.6,0,7,19,5,0
0,0,6,133,330.0,0,14,20,4,0
0,0,346,42,230.0,1,13,38,5,0
0,0,0,133,26.0,0,30,49,5,0
0,0,1,133,357.0,2,17,42,6,0
0,0,178,152,61.65,0,12,37,5,0
0,0,12,14,214.0,0,4,41,5,0
0,0,8,49,156.0,1,25,8,6,0
0,0,18,49,357.0,2,24,34,6,0
0,0,52,30,702.0,1,14,15,6,0
0,0,177,133,558.0,2,11,24,3,0
0,0,117,42,397.8,1,13,20,6,0
0,0,3,133,130.0,0,31,31,2,0
0,0,106,42,441.0,1,11,19,6,0
0,0,28,42,156.0,2,20,21,6,0
0,0,8,49,345.0,0,8,14,6,0
0,0,12,133,255.99,0,27,18,4,0
0,0,4,133,130.0,1,28,22,2,1
0,0,8,133,35.0,0,7,6,2,0
0,0,33,57,243.76,1,9,6,6,0
0,0,63,138,340.0,1,7,10,5,0
0,0,28,133,130.0,0,29,44,5,0
0,0,15,33,94.24,0,25,48,6,0
0,0,5,131,270.0,0,19,43,5,0
0,0,29,5,345.0,0,3,19,3,0
0,0,77,133,135.1,0,14,42,3,0
0,0,44,54,180.0,1,11,46,5,0
0,0,107,42,497.25,2,30,18,6,0
0,0,3,133,66.0,0,5,19,5,0
0,0,26,54,130.0,0,17,20,5,0
0,0,2,1,484.02,0,10,7,6,0
0,0,0,54,147.0,0,28,27,3,0
0,0,122,133,258.0,0,27,14,5,0
0,0,14,28,120.0,1,6,23,5,0
0,0,0,133,170.0,2,24,30,3,0
0,0,101,74,367.92,0,17,21,5,0
0,0,1,133,66.22,1,1,6,6,0
0,0,18,28,245.4,1,6,6,6,0
0,0,218,54,240.0,0,13,42,5,0
0,0,30,167,96.0,1,6,23,6,0
0,0,28,54,820.0,1,6,41,6,0
0,0,50,167,580.5,0,8,27,6,0
0,0,11,28,242.0,1,17,47,6,0
0,0,23,74,307.0,1,13,12,5,0
0,0,237,152,217.26,2,28,17,6,0
0,0,137,78,160.0,1,6,10,4,0
0,0,29,57,99.0,2,27,26,6,0
0,0,178,152,61.65,0,12,37,5,0
0,0,59,74,840.0,0,8,20,3,0
0,0,213,133,416.0,0,28,35,4,0
0,0,3,28,800.0,0,22,29,6,0
0,0,2,54,190.0,0,25,48,6,0
0,0,122,133,258.0,0,27,14,5,0
0,0,76,74,153.0,1,18,12,6,0
0,0,18,49,176.0,2,25,48,6,0
0,2,169,57,264.0,0,31,14,4,0
0,0,194,54,210.0,0,1,13,5,0
0,0,238,57,115.2,1,18,25,6,0
0,0,110,14,1072.4,1,11,28,5,0
0,0,31,167,90.0,1,9,15,2,0
0,0,20,54,18.0,0,4,2,2,0
0,0,1,70,268.5,1,20,52,6,0
0,0,143,41,300.0,0,25,35,5,0
0,0,46,49,124.0,1,17,34,4,0
0,0,230,57,328.5,0,31,35,5,0
0,0,1,152,261.0,1,19,16,6,0
0,0,6,133,95.0,0,12,28,3,0
0,0,0,133,80.0,0,21,12,2,0
0,0,10,57,141.0,0,17,7,2,0
0,0,160,54,540.0,2,29,17,6,0
0,0,102,54,351.0,3,1,13,6,0
0,0,130,28,307.74,0,25,13,6,0
0,0,12,42,130.0,0,20,43,2,0
0,0,15,79,680.0,0,24,39,4,0
